TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury|61522701,61522701,CCS/IRS_Leg Closing Date Commitment|Nominal Amount Accounting|Debit,Treasury,Treasury|61522701|CCS/IRS_Leg Closing Date Commitment|Nominal Amount Accounting|Debit|MMLD Rate,MMLD Rate,
Treasury|61522701,61522701,CCS/IRS_Leg_Trade Date Commitment|Nominal Amount Accounting|Debit,Treasury,Treasury|61522701|CCS/IRS_Leg_Trade Date Commitment|Nominal Amount Accounting|Debit|MMLD Rate,MMLD Rate,
Treasury|61522901,61522901,Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Credit,Treasury,Treasury|61522901|Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Credit|Bond Forward,Bond Forward,
Treasury|61522901,61522901,Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Credit,Treasury,Treasury|61522901|Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Credit|Bond Forward,Bond Forward,
Treasury|61522901,61522901,Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Debit,Treasury,Treasury|61522901|Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Debit|Bond Forward,Bond Forward,
Treasury|61522901,61522901,Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Debit,Treasury,Treasury|61522901|Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Debit|Bond Forward,Bond Forward,
Treasury|81522901,81522901,Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Credit,Treasury,Treasury|81522901|Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Credit|Bond Forward,Bond Forward,
Treasury|81522901,81522901,Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Credit,Treasury,Treasury|81522901|Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Credit|Bond Forward,Bond Forward,
Treasury|81522901,81522901,Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Debit,Treasury,Treasury|81522901|Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Debit|Bond Forward,Bond Forward,
Treasury|81522901,81522901,Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Debit,Treasury,Treasury|81522901|Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Debit|Bond Forward,Bond Forward,
Treasury|91522701,91522701,CCS/IRS_Leg Maturity Date Commitment|Nominal Amount Accounting|Credit,Treasury,Treasury|91522701|CCS/IRS_Leg Maturity Date Commitment|Nominal Amount Accounting|Credit|MMLD Rate,MMLD Rate,
Treasury|91522701,91522701,CCS/IRS_Leg Closing Date Commitment|Nominal Amount Accounting|Debit,Treasury,Treasury|91522701|CCS/IRS_Leg Closing Date Commitment|Nominal Amount Accounting|Debit|MMLD Rate,MMLD Rate,
Treasury|91522701,91522701,CCS/IRS_Leg_Trade Date Commitment|Nominal Amount Accounting|Debit,Treasury,Treasury|91522701|CCS/IRS_Leg_Trade Date Commitment|Nominal Amount Accounting|Debit|MMLD Rate,MMLD Rate,
Treasury|71522701,71522701,CCS/IRS_Leg Closing Date Commitment|Nominal Amount Accounting|Credit,Treasury,Treasury|71522701|CCS/IRS_Leg Closing Date Commitment|Nominal Amount Accounting|Credit|MMLD Rate,MMLD Rate,
Treasury|71522701,71522701,CCS/IRS_Leg_Trade Date Commitment|Nominal Amount Accounting|Credit,Treasury,Treasury|71522701|CCS/IRS_Leg_Trade Date Commitment|Nominal Amount Accounting|Credit|MMLD Rate,MMLD Rate,
Treasury|71522701,71522701,CCS/IRS_Leg Maturity Date Commitment|Nominal Amount Accounting|Debit,Treasury,Treasury|71522701|CCS/IRS_Leg Maturity Date Commitment|Nominal Amount Accounting|Debit|MMLD Rate,MMLD Rate,
Treasury|71522901,71522901,Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Credit,Treasury,Treasury|71522901|Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Credit|Bond Forward,Bond Forward,
Treasury|71522901,71522901,Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Credit,Treasury,Treasury|71522901|Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Credit|Bond Forward,Bond Forward,
Treasury|71522901,71522901,Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Debit,Treasury,Treasury|71522901|Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Debit|Bond Forward,Bond Forward,
Treasury|71522901,71522901,Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Debit,Treasury,Treasury|71522901|Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Debit|Bond Forward,Bond Forward,
Treasury|91522901,91522901,Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Credit,Treasury,Treasury|91522901|Bond Forward_MF_OffBalance Trade Date Fwd Premium|Cash Analysis Projected|Credit|Bond Forward,Bond Forward,
Treasury|91522901,91522901,Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Credit,Treasury,Treasury|91522901|Bond Forward_TD_OffBalance Expiry Date Contract Value|PSAK Bond Future Contract Value|Credit|Bond Forward,Bond Forward,
Treasury|91522901,91522901,Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Debit,Treasury,Treasury|91522901|Bond Forward_MF_OffBalance Expiry Date Fwd Premium|Cash Analysis Projected|Debit|Bond Forward,Bond Forward,
Treasury|91522901,91522901,Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Debit,Treasury,Treasury|91522901|Bond Forward_TD_OffBalance Trade Date Contract Value|PSAK Bond Future Contract Value|Debit|Bond Forward,Bond Forward,
Treasury|33511101,33511101,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit,Treasury,Treasury|33511101|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVOCI,Bond FVOCI,
Treasury|33511101,33511101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit,Treasury,Treasury|33511101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVOCI,Bond FVOCI,
Treasury|23012701,23012701,FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit,Treasury,Treasury|23012701|FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Credit|MMLD FXO,MMLD FXO,
Treasury|23012701,23012701,MMLD FXO_TD_Trade Date Full Premium|Accounting MMLD Full Premium|Credit,Treasury,Treasury|23012701|MMLD FXO_TD_Trade Date Full Premium|Accounting MMLD Full Premium|Credit|MMLD FXO,MMLD FXO,
Treasury|23012701,23012701,MMLD FXO_TD_Closing Date Premium Reclass|Accounting MMLD Full Premium|Credit,Treasury,Treasury|23012701|MMLD FXO_TD_Closing Date Premium Reclass|Accounting MMLD Full Premium|Credit|MMLD FXO,MMLD FXO,
Treasury|23012701,23012701,MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Debit,Treasury,Treasury|23012701|MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|23012701,23012701,MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|23012701|MMLD FXO_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|23012201,23012201,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss|Debit,Treasury,Treasury|23012201|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss|Debit|FX NDF,FX NDF,
Treasury|23012201,23012201,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury,Treasury|23012201|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit|FX Forward,FX Forward,
Treasury|23012401,23012401,FX Option_MF_Premium Trade Date|Cash Analysis Projected|Credit,Treasury,Treasury|23012401|FX Option_MF_Premium Trade Date|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|23012401,23012401,FX Option_MF_Payment Premium Trade Date|Cash Analysis Projected|Credit,Treasury,Treasury|23012401|FX Option_MF_Payment Premium Trade Date|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|23012401,23012401,DCI_MF_Premium Trade Date (Cpty)|Cash Analysis Projected|Credit,Treasury,Treasury|23012401|DCI_MF_Premium Trade Date (Cpty)|Cash Analysis Projected|Credit|DCI Premium,DCI Premium,
Treasury|23012401,23012401,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|23012401|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|23012401,23012401,FX Option_TD_Daily Mark to Market|Portfolio Theoretical Value No Premium IDR|Debit,Treasury,Treasury|23012401|FX Option_TD_Daily Mark to Market|Portfolio Theoretical Value No Premium IDR|Debit|FXO,FXO,
Treasury|23012401,23012401,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|23012401|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|DCI Premium,DCI Premium,
Treasury|23012101,23012101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury,Treasury|23012101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit|FX Spot,FX Spot,
Treasury|23012601,23012601,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury,Treasury|23012601|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss IDR|Debit|FX Swap,FX Swap,
Treasury|23022701,23022701,MMLD Rate_MF_Full Upfront Premium Pay Date (Client)|Cash Analysis Projected|Credit,Treasury,Treasury|23022701|MMLD Rate_MF_Full Upfront Premium Pay Date (Client)|Cash Analysis Projected|Credit|MMLD Rate,MMLD Rate,
Treasury|23022701,23022701,MMLD Rate_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|23022701|MMLD Rate_MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|23022701,23022701,MMLD Rate_MF_Closing Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|23022701|MMLD Rate_MF_Closing Date Premium Reclass|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|23022701,23022701,MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Debit,Treasury,Treasury|23022701|MMLD_MF Reversal of Remaining Premium|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|23022201,23022201,FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit,Treasury,Treasury|23022201|FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit|FRA,FRA,
Treasury|23022601,23022601,CCS/IRS_Leg_Daily Interest Accrued_Pay|Portfolio Instrument Accrued|Debit,Treasury,Treasury|23022601|CCS/IRS_Leg_Daily Interest Accrued_Pay|Portfolio Instrument Accrued|Debit|CCS IRS,CCS IRS,
Treasury|23022401,23022401,Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Credit,Treasury,Treasury|23022401|Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Credit|Bond Option,Bond Option,
Treasury|23022401,23022401,Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit,Treasury,Treasury|23022401|Option MF_Expiry Date Premium Reclass|Cash Analysis Projected|Debit|Bond Option,Bond Option,
Treasury|23022401,23022401,Bond Option_TD_Daily MtM|Portfolio Theoretical Value No Premium IDR|Debit,Treasury,Treasury|23022401|Bond Option_TD_Daily MtM|Portfolio Theoretical Value No Premium IDR|Debit|Bond Option,Bond Option,
Treasury|23022801,23022801,FX Option_MF_Premium Value Date|Cash Analysis Projected|Credit,Treasury,Treasury|23022801|FX Option_MF_Premium Value Date|Cash Analysis Projected|Credit|FXO,FXO,
Treasury|23022801,23022801,Bond Option_MF_Premium Pay Date|Cash Analysis Projected|Credit,Treasury,Treasury|23022801|Bond Option_MF_Premium Pay Date|Cash Analysis Projected|Credit|Bond Option,Bond Option,
Treasury|23022801,23022801,DCI_MF_Premium Pay Date (Client)|Cash Analysis Projected|Credit,Treasury,Treasury|23022801|DCI_MF_Premium Pay Date (Client)|Cash Analysis Projected|Credit|DCI Premium,DCI Premium,
Treasury|23022801,23022801,FX Option_MF_Premium Trade Date|Cash Analysis Projected|Debit,Treasury,Treasury|23022801|FX Option_MF_Premium Trade Date|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|23022801,23022801,Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Debit,Treasury,Treasury|23022801|Bond Option_MF_Premium Trade Date|Cash Analysis Projected|Debit|Bond Option,Bond Option,
Treasury|23022801,23022801,DCI_MF_Premium Trade Date (Client)|Cash Analysis Projected|Debit,Treasury,Treasury|23022801|DCI_MF_Premium Trade Date (Client)|Cash Analysis Projected|Debit|DCI Premium,DCI Premium,
Treasury|22511105,22511105,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511105|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511105,22511105,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511105|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511105,22511105,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|22511105|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511105,22511105,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|22511105|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Repo,Repo,
Treasury|22511105,22511105,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|22511105|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Repo,Repo,
Treasury|22511101,22511101,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511101|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511101,22511101,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511101|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511101,22511101,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|22511101|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511101,22511101,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|22511101|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Repo,Repo,
Treasury|22511101,22511101,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|22511101|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Repo,Repo,
Treasury|22511102,22511102,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511102|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511102,22511102,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511102|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511102,22511102,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|22511102|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511102,22511102,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|22511102|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Repo,Repo,
Treasury|22511102,22511102,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|22511102|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Repo,Repo,
Treasury|22511103,22511103,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511103|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511103,22511103,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511103|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511103,22511103,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|22511103|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511103,22511103,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|22511103|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Repo,Repo,
Treasury|22511103,22511103,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|22511103|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Repo,Repo,
Treasury|22511104,22511104,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511104|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511104,22511104,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511104|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511104,22511104,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|22511104|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511104,22511104,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|22511104|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Repo,Repo,
Treasury|22511104,22511104,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|22511104|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Repo,Repo,
Treasury|22511106,22511106,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511106|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511106,22511106,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|22511106|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511106,22511106,Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|22511106|Repo_MF_Trade Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|22511106,22511106,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit,Treasury,Treasury|22511106|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Debit|Repo,Repo,
Treasury|22511106,22511106,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|22511106|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Repo,Repo,
Treasury|29611216,29611216,Repo_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|29611216|Repo_MF_Value Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|29611216,29611216,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|29611216|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|29611216,29611216,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|29611216|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Repo,Repo,
