VOLATILITY,,,,,,,,,,,,,,,,,,,,,,VOLPOINT,,/VOLPOINT,/VOLATILITY
BOND_VOL_TYPE,CALIBRATION_BOUND_FUNCTION,CALIBRATION_FILTER_FUNCTION,CAP_FLOOR_FORWARD_VOL,CURR.INSID,DATA,DOMESTIC_HOLIDAY_WEIGHT,DOMESTIC_WEEKEND_WEIGHT,EXPIRY_DATE_METHOD,EXPIRY_EXTRAPOLATION_METHOD,EXPIRY_INTERPOLATION_METHOD,FOREIGN_HOLIDAY_WEIGHT,FOREIGN_WEEKEND_WEIGHT,FRAMEWORK,INTERPOLATION_METHOD,INTERPOLATION_ORDER,RISK_TYPE,STRIKE_DIMENSION,STRIKE_TYPE,VOL_NAME,VOL_TYPE,VOL_VALUE_TYPE,INSADDR.INSID,VOLATILITY,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/6Y/9.50,0.0198685031728,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/-0.25,0.00779370864308,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/-0.50,0.00795139852141,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/-2.00,0.00922111065112,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/0.00,0.0076727535838,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/0.25,0.00758904373417,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/0.50,0.00756108441114,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/0.75,0.00758902112402,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/1.00,0.00767995297088,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/1.25,0.00783177083728,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/1.50,0.00803781368924,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/2.00,0.00858147775531,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/2.50,0.00923512185073,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/3.00,0.00994571990464,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/3.50,0.0106819658952,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/4.00,0.0114271218181,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/4.50,0.0121722338686,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/5.00,0.012913191097,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/5.50,0.0136472768858,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/6.00,0.0143734771591,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/6.50,0.0150913606279,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/7.00,0.0158010030732,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/7.50,0.0165030108599,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/8.00,0.0171947080111,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/8.50,0.0178827373211,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/9.00,0.0185615768596,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/7Y/9.50,0.0192333944676,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/-0.25,0.00772988355537,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/-0.50,0.00790045897088,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/-2.00,0.00921537484511,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/0.00,0.00758667367321,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/0.25,0.00748117483869,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/0.50,0.00742394270885,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/0.75,0.00742132109639,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/1.00,0.00747979840211,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/1.25,0.00759958892237,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/1.50,0.00777633868894,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/2.00,0.00826930509206,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/2.50,0.00888392266257,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/3.00,0.00956521264939,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/3.50,0.0102762721266,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/8Y/4.00,0.0109989960032,,
